System ID	Name Title	Name Title Notes	Other Name
"90"	"Spring"	"Remarks: source of title: backing inscriptions 2, DA, AN, WA in 1969"	
"900"	"Untitled (Landscape)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"9001"	"Box of Odd Rocks, Lapidary Stones"		
"9003"	"Basket"		
"9004"	"Drawing Materials in Grumbacher Box, Charcoal and Conte Crayons"		
"9005"	"Charcoal sticks in Pelikan Zeichenkohle Box"		
"901"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Artist Files, Downtown Gallery Records, Archives of American Art. See cat. no. 1503. Barbara Buhler Lynes"	
"902"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"9022"	"Bone, Pelvis"		"Pelvic Bone   Descriptive Title   Jacqueline Silverman  Assoc."
"9023"	"Skull, rodent"		
"9024"	"Skull, Rodent"		
"9026"	"Sheep Horn, Horn, Ram's (ovis horn, connects with 2000-4-48)"	"O'Keeffe depicted such horn and skull fragments in numerous works. See for example Lynes #916, Horn and Feathers, 1937."	"Horn Fragments   Alternate Title   J. Silverman Appraisal, Ram's horn   Descriptive Title"
"9027"	"Sheep horn, Horn, Ram's (ovis horn)"	"O'Keeffe depicted such horn and skull fragments in numerous works. See for example Lynes #916, Horn and Feathers, 1937."	"Horn Fragments   Alternate Title   Jacqueline Silverman Appraisal, Ram's horn   Descriptive Title"
"9028"	"Sheep horn, Horn, Ram's (ovis horn)"		"Horn Fragments   Descriptive Title   Jacqueline Silverman Appraisal"
"9029"	"Oil Paints, Box of Four Tubes"		
"903"	"Untitled (Landscape)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"9030"	"Box of Oil Paints, Winsor & Newton Flake White No.2"		
"9031"	"Skull, Horse or Mule"	"O'Keeffe depicted such skulls in numerous works. See for example Lynes No.878, Horizontal Horse's or Mule's Skull with Feather, 1936, and Lynes No. 877, Mule's Skull with Turkey Feathers, 1936. ^Page 255-256 in Jacqueline Silverman Appraisal"	"Skull   Descriptive Title   "
"9032"	"Clock, Travel"		
"9033"	"Rocks, Plate of Stones and Rocks"		
"9034"	"Box, Sewing"		
"9035"	"Glen Canyon Album: Colorado River Raft Trip"		
"9037"	"Georgia O'Keeffe"		
"9039"	"Black Place II"		
"904"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"9040"	"Paint Brush"		
"9041"	"Paint Brush"		
"9042"	"Paint Brush"		
"9043"	"Paint Brush"		
"9044"	"Paint Brush"		
"9045"	"Paint Brush"		
"9046"	"Paint Brush"		
"9047"	"Paint Brush"		
"905"	"Untitled (Leaf)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"906"	"Untitled (Trees)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"9064"	"#2, D- Lite Lantern, Dietz"		
"9067"	"Chair"		
"907"	"Untitled (Tree)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"908"	"Untitled (Tree)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"909"	"Untitled (Tree)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"91"	"Black Place, Grey and Pink"		
"910"	"Untitled (Tree)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"911"	"Untitled (From a Day with Juan)"	"Remarks: Source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Inspired by a trip O'Keeffe made with JH to Washington, D.C., in 1976, see cat. nos. 1620-31. Barbara Buhler Lynes."	
"912"	"Untitled (From a Day with Juan)"	"Remarks: Source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1619, 1621-31. Barbara Buhler Lynes."	
"913"	"Untitled (From a Day with Juan)"	"Remarks: Source of title: inclusions in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1619, 1620, 1622,-31. Barbara Buhler Lynes."	
"914"	"Untitled (From a Day with Juan)"	"Remarks: Source of title: inclusion in series. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1619-21, 1623-31. Barbara Buhler Lynes"	
"915"	"Untitled (Abstraction)"	"Remarks: Source of title Image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"916"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"9163"	"Kachina"		
"9165"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9166"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9167"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9168"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9169"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"917"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"9170"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9171"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9172"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9173"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9174"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9175"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9176"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9177"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9178"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9179"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"918"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"9180"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9181"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9182"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9183"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"9184"	"Journey to Center"	"Sam Scott created this luminous body of artwork in the landscape and light of New Mexico during August of 2016.  While the vibrant abstractions express his distinct experience and artistic sensibility, they also reverberate with the passion and energy of Georgia O'Keeffe's landscapes."	
"919"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"92"	"My Last Door"	"Remarks: Source of title: DA AN AND WA in 1969. DA dates 1955. AN and WA date 1954. dated 1952/1954 on basis of O'Keeffe letter to EH: ""I will also note that I don't intend to send you any or big pictures- and I hope you will send back to me soon the light one I have sent you. I hope it is my last door. You can call the light picture My Last Door....As I painted that light picture up here it was fine. When I got it into the studio in Abiquiu I would have given it another coat of white.- In your place I think it will be alright - but I want to paint the white whiter -Don't varnish or spray either of them. They are too fresh. Should wait a year or two"" (O'Keeffe to EH, 18 September 1952, AAA) Titled My Last Door by O'Keeffe on AN photograph."	
