System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"841"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"842"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"843"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"844"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"845"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"846"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"847"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"848"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"85"	"ca. 1936"	"Jan 01 1931   Dec 31 1941"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"850"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"851"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"852"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"853"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"854"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"855"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"856"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"857"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"858"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"859"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"860"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"861"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"862"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"863"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"864"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"865"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"866"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"867"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"868"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"869"	"1960s"	"Jan 01 1960   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"87"	"1944"	"Jan 01 1944   Dec 31 1944"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"870"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"871"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"872"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"873"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"874"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"875"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"876"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"877"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"878"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"879"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"880"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"881"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"882"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"883"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"884"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"885"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"886"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"887"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"888"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"889"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"89"	"ca. 1946"	"Jan 01 1941   Dec 31 1951"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"890"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"891"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"892"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"893"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"894"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"895"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"896"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"897"	"1960s"	"Jan 31 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"8973"	"1971"	"Jan 01 1971   Dec 31 1971"	"Abiquiu/New Mexico   "		"986"	"Basil Langton (British, b.1912, d.2003)   Photographer"									
"8974"	"Feb 22 1976"	"Feb 01 1976   Feb 28 1976"	"Carmel/California   "		"1337"	"Alan Ross (American, b.1948)   Photographer"									
"8975"	"1908"	"Jan 01 1908   Dec 31 1908"	"Paris/France   "	"Drawing was made when Max Weber was working with Matisse (see Deed of Gift)"	"1338"	"Max Weber (American, b.1881, d.1961)   Artist"								"Drawing was made when Max Weber was working with Matisse (see Deed of Gift)"	
"8976"	"1909"	"Jan 01 1909   Dec 31 1909"			"1338"	"Max Weber (American, b.1881, d.1961)   Artist"									
"8977"	"Aug 07 2006"	"Aug 01 2006   Aug 31 2006"	"Ghost Ranch/New Mexico   "		"274"	"John Chewning (American, b.1922, d.2018)   Photographer"									
"8978"	"1997"	"Jan 01 1997   Dec 31 1997"			"274"	"John Chewning (American, b.1922, d.2018)   Artist"									
"8979"	"Aug 07 2006"	"Aug 01 2006   Aug 31 2006"	"Ghost Ranch/New Mexico   "		"274"	"John Chewning (American, b.1922, d.2018)   Photographer"									
"898"	"1960s"	"Jan 01 1960   Dec 01 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"8980"	"Aug 07 2006"	"Aug 01 2006   Dec 31 2006"	"Ghost Ranch/New Mexico   "		"274"	"John Chewning (American, b.1922, d.2018)   Photographer"									
"8981"	"1920-1989"	"Jan 01 1920   Dec 31 1989"			"315"	"Winsor & Newton Ltd (English, estab. 1832)   Manufacturer"									
"8982"	"20th Century"	"Jan 01 1900   Dec 31 1999"			"300"	"Unknown   "									
"8983"	"20th Century"	"Jan 01 1900   Dec 31 1999"			"311"	"M. Grumbacher, Inc. (American, estab. 1905)   Manufacturer"									
"899"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"8990"	"Unknown"		"Collected"		"300"	"Unknown   "							"Collected"		
"8991"	"Unknown"				"300"	"Unknown   "									
"8992"	"Mid 20th Century, 1940-1986"	"Jan 01 1940   Dec 31 1986, Jan 01 1940   Dec 31 1986"			"300"	"Unknown   "									
"8994"	"20th Century"	"Jan 01 1900   Dec 31 1999"	"Collected"		"300"	"Unknown   "							"Collected"		
"8995"	"20th Century"	"Jan 01 1900   Dec 31 1999"	"Collected"		"300"	"Unknown   "							"Collected"		
"8996"	"20th Century"	"Jan 01 1900   Dec 31 1999"			"300"	"Unknown   "									
"9"	"1936"	"Jan 01 1936   Dec 31 1936"	"New Mexico   "		"234"	"Cady Wells (American, b.1904, d.1954)   Artist"									
"90"	"1948"	"Jan 01 1948   Dec 31 1948"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"900"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9001"	"Unknown"			"unknown ^Box of Lapidary stones sent to GOK from Indian School. P.O. Marius, Manitoba ^Canada"	"300"	"Unknown   "								"unknown ^Box of Lapidary stones sent to GOK from Indian School. P.O. Marius, Manitoba ^Canada"	
"9003"	"1900-1989"	"Jan 01 1900   Dec 31 1989"			"300"	"Unknown   "									
"9004"	"20th Century"	"Jan 01 1900   Dec 31 1999"	"New York   Collected"		"311"	"M. Grumbacher, Inc. (American, estab. 1905)   Manufacturer"							"Collected"		
"9005"	"20th Century"	"Jan 01 1900   Dec 31 1999"	"Germany   Collected"		"1184"	"Pelikan (German, estab. 1838)   Manufacturer"							"Collected"		
"901"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"902"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9022"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9023"	"Unknown"				"300"	"Unknown   "									
"9024"	"Unknown"				"300"	"Unknown   "									
"9026"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9027"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9028"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9029"	"20th Century"	"Jan 01 1920   Dec 31 1980"			"1157, 315"	"Lucien Lefebvre-Foinet (French, estab. 1880, closed Mid 1990s)   Manufacturer, Winsor & Newton Ltd (English, estab. 1832)   Manufacturer"									
"903"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9030"	"20th Century"	"Jan 01 1940   Dec 31 1980"			"315"	"Winsor & Newton Ltd (English, estab. 1832)   Manufacturer"									
"9031"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9032"	"20th Century"	"Jan 01 1904   Dec 31 1975"			"1114"	"Abercrombie & Fitch (American, estab. 1892)   Business"									
"9033"	"Unknown"				"300"	"Unknown   "									
"9034"	"20th Century"	"Jan 01 1900   Jan 01 1986"			"300"	"Unknown   "									
"9035"	"1961"	"Aug 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"9037"	"1967"	"Jan 01 1967   Dec 31 1967"			"288"	"Philippe Halsman (American, b.1906, d.1979)   Photographer"									
"9039"	"1945"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"904"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9040"	"20th Century"	"Jan 01 1900   Dec 31 1980"	"England   "		"315"	"Winsor & Newton Ltd (English, estab. 1832)   Manufacturer"									
"9041"	"20th Century"	"Jan 01 1900   Dec 31 1980"	"England   "		"300"	"Unknown   "									
"9042"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9043"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9044"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9045"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9046"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"9047"	"20th Century"	"Jan 01 1900   Dec 31 1980"			"300"	"Unknown   "									
"905"	"1976"	"Jan 01 1976   Dec 31 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"906"	"1976"	"Jan 01 1976   Dec 31 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9064"	"20th Century"	"Jan 01 1900   Dec 31 1999"	"New York   "		"1374"	"R. E. Dietz Company (American, estab. 1842, closed 1989)   Manufacturer"									
"9067"	"20th Century"	"Jan 01 1900   Dec 31 1989"			"300"	"Unknown   "									
"907"	"1976"	"Jan 01 1976   Dec 01 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"908"	"1976"	"Jan 01 1976   Dec 31 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"909"	"1976"	"Jan 01 1976   Dec 31 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"91"	"1949"	"Jan 01 1949   Dec 31 1949"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"910"	"1976"	"Jan 01 1976   Dec 31 1976"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"911"	"1976-1977"	"Jan 01 1976   Dec 31 1977"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"912"	"1976-1977"	"Jan 01 1976   Dec 31 1977"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"913"	"1976-1977"	"Jan 01 1976   Dec 31 1977"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"914"	"1976-1977"	"Jan 01 1976   Dec 31 1977"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"915"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"916"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9163"	"1931"	"Jan 01 1931   Dec 31 1931"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9165"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9166"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9167"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9168"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9169"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"917"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9170"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   "		"1348"	"Sam Scott (American, b.1940)   Artist"									
"9171"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9172"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9173"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9174"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9175"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9176"	"Jul 27 2016"	"Jul 27 2016   Jul 27 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9177"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9178"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9179"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"918"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9180"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9181"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9182"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9183"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"9184"	"Aug 2016"	"Aug 01 2016   Aug 31 2016"	"New Mexico   Created"		"1348"	"Sam Scott (American, b.1940)   Artist"							"Created"		
"919"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"92"	"1952-1954"	"Jan 01 1952   Dec 31 1954"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"920"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"921"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9216"	"1923"				"1410"	"John Sloan (American, b.1871, d.1951)   Artist"									
"9218"	"1926"				"1412"	"Thomas Benton (American, b.1889, d.1975)   Artist"									
"922"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"923"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9231"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9232"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9233"	"1912-1914"	"Jan 01 1912   Dec 31 1914"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"924"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"925"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"926"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"927"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"928"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"929"	"1970s"	"Jan 01 1970   Dec 31 1979"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"93"	"1954"	"Jan 01 1954   Dec 31 1954"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9308"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"Japan   "		"300"	"Unknown   "									
"931"	"1905-1906"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"9325"	"ca. 1959"														
"9326"	"ca. 1959"														
"9327"	"ca. 1959"														
"9328"	"Oct 18 1960"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Author"									
"9329"															
"933"	"1917-1918"	"Jan 01 1917   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"934"	"1929-1930s"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"935"	"1929-1930"	"Jan 01 1929   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"936"	"1929-1930s"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"938"	"1930s"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"939"	"1939-1957"	"Jan 01 1939   Dec 31 1957"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"94"	"1960"	"Jan 01 1960   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
