System ID	EventAsscPlaceID	EventAsscObjectID	EventAsscPersonID	Name	Event short summary	Type	Date	Time	Period	Date Earliest	Date Latest	Date Notes	Place	Place Notes	Person	Person Role	Person Notes	Object	Object Notes	Event	Event Notes	Concept	Concept Notes	Consequence	Document	Document Notes	Correspondence	Photo Audio-Visual Ref	Photo Audio-Visual Notes	Primary Image	Image Publication Status	User Authority 1	User Authority 2	User Authority 3	User Authority 4	User Authority 5	User Defined Value 1	User Defined Value 2	User Defined Value 3	User Defined Value 4	User Defined Value 5	User Defined Text 1	User Defined Text 2	User Defined Text 3	User Defined Text 4	User Defined Text 5	User Authority 1 AMV	User Authority 1 AMV <Not in use>	User Authority 1 AMV Date	User Authority 1 AMV Notes	User Authority 2 AMV	User Authority 2 AMV <Not in use>	User Authority 2 AMV Date	User Authority 2 AMV Notes	User Authority 3 AMV	User Authority 3 AMV <Not in use>	User Authority 3 AMV Date	User Authority 3 AMV Notes	User Authority 4 AMV	User Authority 4 AMV <Not in use>	User Authority 4 AMV Date	User Authority 4 AMV Notes	User Authority 5 AMV	User Authority 5 AMV <Not in use>	User Authority 5 AMV Date	User Authority 5 AMV Notes	Short Name	Long Name	Definition	Images	Image Ref - Full path	Image Ref - Relative path	External File	External File Category	External File Notes	Web Address	Next Higher Term	Hierarchical Level	Sequence	Hierarchical Levels Summary	Ascending Hierarchy	<System Flag>:Ascending Name	<System Flag>:Descending Name	<System Flag>:Name	Descending Hierarchy	Current Status	Status History	Status History Date	Updated By	Update Time	Management Flag	Flag Note	Term Usage Control	System Note	Manager Note	Cataloguer	Date Catalogued	Authority Source	Authority Source Note	Originating Database	Originating Date	Originating No	Record Size
"58"	"USA"			"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote.; Aug 18 1920; United States of America/North America"	"History and Politics"	"Aug 18 1920"			"Aug 18 1920"	"Aug 18 1920"		"United States of America/North America"																		"No image"																																				"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."											"               The Nineteenth Amendment  58             "	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"The Nineteenth Amendment to the U.S. Constitution is ratified, allowing women the right to vote."	"Candidate"			"EBRINDLEY"	"Feb 16 2017"													"303"
"103"	"NY, 480, 273"			"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago.; 1939; New York, Los Angeles/California, Chicago/Illinois"	"Arts Events"	"1939"			"Jan 01 1939"	"Dec 31 1939"		"New York, Los Angeles/California, Chicago/Illinois"																		"No image"																																				"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso’s painting Guernica (1937), about the violence of the Spanish Civil War (1936-39), travels to New York, Los Angeles, and Chicago."											"               Pablo Picasso's painting  103            "	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Pablo Picasso's painting ""Guernica"" travels to New York, Los Angeles, and Chicago."	"Candidate"	"Candidate"	"Feb 23 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 16 2017"													"364"
"81"	"1231"		"2, 260"	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place.; Feb 1930-Mar 1930; American Place (Gallery)/New York City/New York"	"Georgia O'Keeffe, Arts Events"	"Feb 1930-Mar 1930"			"Feb 01 1930"	"Mar 31 1930"		"American Place (Gallery)/New York City/New York"		"Georgia O'Keeffe, Alfred Stieglitz"	"Subject, Associated"															"No image"																																				"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place gallery along with O’Keeffe’s urban and floral imagery."											"               Paintings from Georgia O' 81             "	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Paintings from Georgia O'Keeffe's trip to New Mexico are exhibited for the first time at An American Place."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"428"
"61"	"1309"		"1210, 2"	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair.""; Oct 1922; Anderson Galleries/New York City/New York"	"Georgia O'Keeffe"	"Oct 1922"			"Oct 01 1922"	"Oct 31 1922"		"Anderson Galleries/New York City/New York"		"Paul Rosenfeld, Georgia O'Keeffe"	"Subject, Subject"															"No image"																																				"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O’Keeffe’s upcoming exhibition at Anderson Galleries in Vanity Fair."											"               Paul Rosenfeld publishes  61             "	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Paul Rosenfeld publishes an article on Georgia O'Keeffe's upcoming exhibition at Anderson Galleries in ""Vanity Vair."""	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"379"
"117"				"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists.; 1945"	"Arts Events"	"1945"			"Jan 01 1945"	"Dec 31 1945"																				"No image"																																				"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery exhibit, ""A Problem for Critics,"" includes the work of abstract expressionists Hans Hoffman, Jackson Pollock, Ashile Gorky, Adolph Gotlieb & Mark Rothko."											"               The Peggy Guggenheim Gall 117            "	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"The Peggy Guggenheim Gallery holds an exhibition featuring abstract expressionists."	"Candidate"			"EBRINDLEY"	"Feb 16 2017"													"366"
"192"	"USA"		"2"	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television.; 1977; United States of America/North America"	"Georgia O'Keeffe"	"1977"			"Jan 01 1977"	"Dec 31 1977"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."											"               Perry Miller Adato’s film 192            "	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Perry Miller Adato’s film, ""Georgia O’Keeffe"" is shown on National Public Television."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"285"
"191"	"USA"		"2"	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom.; 1977; United States of America/North America"	"Georgia O'Keeffe"	"1977"			"Jan 01 1977"	"Dec 31 1977"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."											"               President Gerald R. Ford  191            "	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"President Gerald R. Ford presents Georgia O’Keeffe with the Medal of Freedom."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"269"
"156"	"302"			"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas.; Nov 1963; Dallas/Texas"	"History and Politics"	"Nov 1963"			"Nov 01 1963"	"Nov 30 1963"		"Dallas/Texas"																		"No image"																																				"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dealey Plaza in Dallas, Texas."											"               President Kennedy is assa 156            "	"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas."	"President Kennedy is assassinated in Dallas, Texas."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"228"
"205"	"USA"		"2"	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts.; 1985; United States of America/North America"	"Georgia O'Keeffe"	"1985"			"Jan 01 1985"	"Dec 31 1985"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."											"               President Ronald Reagan p 205            "	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"President Ronald Reagan presents Georgia O’Keeffe with the National Medal of Arts."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"278"
"89"	"USA"			"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project.; Dec 1933; United States of America/North America"	"History and Politics"	"Dec 1933"			"Dec 01 1933"	"Dec 31 1933"		"United States of America/North America"																		"No image"																																				"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project, a federal relief program for artists."											"               President Roosevelt inaug 89             "	"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project."	"President Roosevelt inaugurates the Public Works of Art Project."	"Candidate"			"EBRINDLEY"	"Feb 16 2017"													"277"
"136"	"1294"		"2"	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts.; Feb 1953; Dallas Museum of Fine Arts/Dallas/Texas"	"Georgia O'Keeffe"	"Feb 1953"			"Feb 01 1953"	"Feb 28 1953"		"Dallas Museum of Fine Arts/Dallas/Texas"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O’Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."											"               A retrospective exhibitio 136            "	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"A retrospective exhibition, ""Georgia O'Keeffe: Paintings,"" opens at the Dallas Museum of Fine Arts."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 22 2017, Feb 21 2017"													"353"
